Id, Amenity, Centroid, Geometry
145757885,pub,"POINT (20.242899410866404 48.992036642286855)","LINEARRING (20.242954254150391 48.992069244384766, 20.242954254150391 48.99200439453125, 20.242843627929688 48.99200439453125, 20.24284553527832 48.992069244384766, 20.242954254150391 48.992069244384766)"
145758469,pub,"POINT (20.242844301228523 48.9921231960177)","LINEARRING (20.242841720581055 48.992172241210938, 20.242910385131836 48.992103576660156, 20.24284553527832 48.992073059082031, 20.242778778076172 48.992145538330078, 20.242841720581055 48.992172241210938)"
145759190,bar,"POINT (20.244678523575946 48.992304555033336)","LINEARRING (20.244638442993164 48.992324829101562, 20.244653701782227 48.992378234863281, 20.244813919067383 48.992359161376953, 20.244762420654297 48.992229461669922, 20.244537353515625 48.992263793945312, 20.244562149047852 48.992336273193359, 20.244638442993164 48.992324829101562)"
145759414,restaurant,"POINT (20.244199909409634 48.99197131615945)","LINEARRING (20.244234085083008 48.991916656494141, 20.244218826293945 48.991886138916016, 20.244178771972656 48.991794586181641, 20.244073867797852 48.991817474365234, 20.244222640991211 48.992145538330078, 20.244329452514648 48.992122650146484, 20.244281768798828 48.992023468017578, 20.244251251220703 48.992027282714844, 20.244203567504883 48.991924285888672, 20.244234085083008 48.991916656494141)"
151515381,place_of_worship,"POINT (20.062332341766592 49.116331997521449)","LINEARRING (20.062419891357422 49.116401672363281, 20.06239128112793 49.1163444519043, 20.062412261962891 49.116317749023438, 20.062370300292969 49.116302490234375, 20.062341690063477 49.116241455078125, 20.062248229980469 49.116260528564453, 20.062280654907227 49.116329193115234, 20.062257766723633 49.116336822509766, 20.062271118164062 49.116363525390625, 20.062292098999023 49.116355895996094, 20.062324523925781 49.116420745849609, 20.062419891357422 49.116401672363281)"
151515457,restaurant,"POINT (20.066300169370759 49.119640568086794)","LINEARRING (20.0660457611084 49.119682312011719, 20.066535949707031 49.119686126708984, 20.066543579101562 49.119586944580078, 20.066509246826172 49.119586944580078, 20.066509246826172 49.119602203369141, 20.066051483154297 49.119598388671875, 20.0660457611084 49.119682312011719)"
151869435,place_of_worship,"POINT (20.0798134054089 49.03125177393779)","LINEARRING (20.079668045043945 49.031307220458984, 20.079887390136719 49.031284332275391, 20.07989501953125 49.031314849853516, 20.079998016357422 49.031303405761719, 20.079986572265625 49.031269073486328, 20.080005645751953 49.031265258789062, 20.079990386962891 49.03118896484375, 20.079885482788086 49.031196594238281, 20.07988166809082 49.03118896484375, 20.07965087890625 49.031211853027344, 20.079656600952148 49.0312385559082, 20.079601287841797 49.031246185302734, 20.079608917236328 49.031280517578125, 20.079662322998047 49.031280517578125, 20.079668045043945 49.031307220458984)"
151869441,place_of_worship,"POINT (20.094150351863334 49.028798514434904)","LINEARRING (20.09400749206543 49.028759002685547, 20.094017028808594 49.028785705566406, 20.093923568725586 49.0287971496582, 20.093940734863281 49.028850555419922, 20.094030380249023 49.028839111328125, 20.094038009643555 49.028861999511719, 20.094261169433594 49.028831481933594, 20.094270706176758 49.028858184814453, 20.094339370727539 49.028846740722656, 20.094327926635742 49.02880859375, 20.094358444213867 49.028804779052734, 20.094352722167969 49.028766632080078, 20.094333648681641 49.028728485107422, 20.094242095947266 49.028739929199219, 20.094236373901367 49.028724670410156, 20.09400749206543 49.028759002685547)"
151871019,pub,"POINT (20.080605359201744 49.031147631405041)","LINEARRING (20.080526351928711 49.031105041503906, 20.080604553222656 49.031219482421875, 20.080667495727539 49.031196594238281, 20.080644607543945 49.031169891357422, 20.080669403076172 49.031162261962891, 20.080612182617188 49.031078338623047, 20.080526351928711 49.031105041503906)"
151871553,fire_station,"POINT (20.081318427751714 49.030754337529551)","LINEARRING (20.081314086914062 49.030830383300781, 20.081411361694336 49.030776977539062, 20.081369400024414 49.030742645263672, 20.081399917602539 49.030727386474609, 20.08137321472168 49.030708312988281, 20.081344604492188 49.030723571777344, 20.0813045501709 49.030689239501953, 20.081207275390625 49.030738830566406, 20.081314086914062 49.030830383300781)"
152681213,parking,"POINT (20.299506176158651 49.051760464905676)","LINEARRING (20.299245834350586 49.051845550537109, 20.299650192260742 49.051937103271484, 20.299753189086914 49.051666259765625, 20.29939079284668 49.051578521728516, 20.299245834350586 49.051845550537109)"
152681319,cafe,"POINT (20.282525808101909 49.047329230085623)","LINEARRING (20.282436370849609 49.047271728515625, 20.282434463500977 49.047267913818359, 20.282363891601562 49.047286987304688, 20.282403945922852 49.047355651855469, 20.28240966796875 49.0473518371582, 20.282428741455078 49.047382354736328, 20.282421112060547 49.047386169433594, 20.282449722290039 49.047431945800781, 20.282552719116211 49.047405242919922, 20.282550811767578 49.047401428222656, 20.282615661621094 49.047382354736328, 20.282617568969727 49.047386169433594, 20.282688140869141 49.047370910644531, 20.282661437988281 49.047321319580078, 20.28265380859375 49.047325134277344, 20.282634735107422 49.047294616699219, 20.28264045715332 49.047290802001953, 20.282600402832031 49.047225952148438, 20.282501220703125 49.0472526550293, 20.282503128051758 49.047256469726562, 20.282482147216797 49.047260284423828, 20.282436370849609 49.047271728515625)"
152681325,courthouse,"POINT (20.2983982594757 49.055090422140438)","LINEARRING (20.297939300537109 49.054965972900391, 20.297880172729492 49.055080413818359, 20.298221588134766 49.055156707763672, 20.298210144042969 49.05517578125, 20.298273086547852 49.055191040039062, 20.298336029052734 49.055206298828125, 20.2983455657959 49.055183410644531, 20.298685073852539 49.055259704589844, 20.298709869384766 49.055213928222656, 20.298732757568359 49.055221557617188, 20.298744201660156 49.055198669433594, 20.298723220825195 49.055194854736328, 20.298749923706055 49.055149078369141, 20.298740386962891 49.055145263671875, 20.29881477355957 49.05499267578125, 20.298837661743164 49.054996490478516, 20.298849105834961 49.054973602294922, 20.298826217651367 49.054969787597656, 20.298826217651367 49.054965972900391, 20.298654556274414 49.054931640625, 20.298561096191406 49.055107116699219, 20.297939300537109 49.054965972900391)"
152681337,parking,"POINT (20.293104208201594 49.055690642531943)","LINEARRING (20.29332160949707 49.055900573730469, 20.293346405029297 49.05548095703125, 20.293087005615234 49.055477142333984, 20.292835235595703 49.055599212646484, 20.292812347412109 49.055835723876953, 20.29332160949707 49.055900573730469)"
152681340,school,"POINT (20.298808665928476 49.052594217222236)","LINEARRING (20.298410415649414 49.052684783935547, 20.298482894897461 49.052555084228516, 20.298542022705078 49.052570343017578, 20.298538208007812 49.052570343017578, 20.298732757568359 49.0526237487793, 20.298721313476562 49.052639007568359, 20.2988338470459 49.052669525146484, 20.298845291137695 49.052646636962891, 20.299037933349609 49.052684783935547, 20.299039840698242 49.052684783935547, 20.299102783203125 49.052696228027344, 20.299028396606445 49.052833557128906, 20.299201965332031 49.052871704101562, 20.29937744140625 49.052547454833984, 20.299196243286133 49.052509307861328, 20.299137115478516 49.052616119384766, 20.2990779876709 49.0526008605957, 20.29908561706543 49.052593231201172, 20.298587799072266 49.052474975585938, 20.298580169677734 49.052486419677734, 20.298528671264648 49.052471160888672, 20.298587799072266 49.0523681640625, 20.298412322998047 49.052322387695312, 20.298233032226562 49.052646636962891, 20.298410415649414 49.052684783935547)"
152687966,car_wash,"POINT (20.294005497062169 49.050744244116963)","LINEARRING (20.293960571289062 49.050796508789062, 20.294075012207031 49.050777435302734, 20.294038772583008 49.050685882568359, 20.294034957885742 49.050685882568359, 20.293966293334961 49.050697326660156, 20.293981552124023 49.050739288330078, 20.293941497802734 49.050743103027344, 20.293960571289062 49.050796508789062)"
167951547,parking,"POINT (20.2782366261349 49.066710735778813)","LINEARRING (20.278268814086914 49.066658020019531, 20.278310775756836 49.066734313964844, 20.27821159362793 49.066764831542969, 20.278160095214844 49.066688537597656, 20.278268814086914 49.066658020019531)"
174374349,parking,"POINT (20.199326515197754 49.129035949707031)","LINEARRING (20.1993465423584 49.128944396972656, 20.199466705322266 49.129051208496094, 20.199306488037109 49.129127502441406, 20.199186325073242 49.129020690917969, 20.1993465423584 49.128944396972656)"
174374350,parking,"POINT (20.201396539646819 49.12939548655158)","LINEARRING (20.201440811157227 49.129470825195312, 20.201513290405273 49.129421234130859, 20.201362609863281 49.129318237304688, 20.201278686523438 49.129375457763672, 20.201440811157227 49.129470825195312)"
174374351,parking,"POINT (20.200605570634316 49.129029908512713)","LINEARRING (20.200273513793945 49.128902435302734, 20.200420379638672 49.128807067871094, 20.200937271118164 49.129169464111328, 20.2008056640625 49.129249572753906, 20.200273513793945 49.128902435302734)"
208981942,hospital,"POINT (20.20339105677791 49.0564586053339)","LINEARRING (20.203243255615234 49.056468963623047, 20.203268051147461 49.056472778320312, 20.20326042175293 49.056503295898438, 20.203283309936523 49.056503295898438, 20.203237533569336 49.056728363037109, 20.203454971313477 49.056747436523438, 20.203561782836914 49.056190490722656, 20.203350067138672 49.056167602539062, 20.203306198120117 49.056392669677734, 20.203283309936523 49.056392669677734, 20.203277587890625 49.056423187255859, 20.2032527923584 49.056419372558594, 20.203243255615234 49.056468963623047)"
208982070,place_of_worship,"POINT (20.173466961963737 49.060863746059908)","LINEARRING (20.173482894897461 49.060955047607422, 20.173547744750977 49.060932159423828, 20.173543930053711 49.060928344726562, 20.173538208007812 49.060928344726562, 20.173540115356445 49.060920715332031, 20.173566818237305 49.0609245300293, 20.173610687255859 49.060894012451172, 20.173612594604492 49.060890197753906, 20.173669815063477 49.060897827148438, 20.173666000366211 49.060894012451172, 20.173648834228516 49.060890197753906, 20.173650741577148 49.060878753662109, 20.173566818237305 49.060798645019531, 20.173555374145508 49.060806274414062, 20.173545837402344 49.060798645019531, 20.173534393310547 49.0608024597168, 20.173524856567383 49.060794830322266, 20.173511505126953 49.060798645019531, 20.173503875732422 49.060791015625, 20.173490524291992 49.060798645019531, 20.173473358154297 49.060798645019531, 20.173486709594727 49.060783386230469, 20.173454284667969 49.060764312744141, 20.173427581787109 49.0607795715332, 20.173425674438477 49.060787200927734, 20.173341751098633 49.060771942138672, 20.173311233520508 49.060791015625, 20.17327880859375 49.060882568359375, 20.173295974731445 49.060909271240234, 20.173377990722656 49.060916900634766, 20.173376083374023 49.0609245300293, 20.173389434814453 49.060951232910156, 20.173431396484375 49.060939788818359, 20.173423767089844 49.0609245300293, 20.173458099365234 49.060928344726562, 20.173482894897461 49.060955047607422)"
208983808,brothel,"POINT (20.193782450833197 49.059762774895631)","LINEARRING (20.193891525268555 49.059711456298828, 20.193706512451172 49.059688568115234, 20.193674087524414 49.059814453125, 20.193857192993164 49.059837341308594, 20.193891525268555 49.059711456298828)"
208984278,place_of_worship,"POINT (20.211101281257292 49.053940783423066)","LINEARRING (20.211248397827148 49.053787231445312, 20.211212158203125 49.053760528564453, 20.211223602294922 49.053756713867188, 20.211185455322266 49.053730010986328, 20.211172103881836 49.053730010986328, 20.211145401000977 49.053653717041016, 20.211132049560547 49.05364990234375, 20.2110595703125 49.053672790527344, 20.211055755615234 49.053668975830078, 20.211015701293945 49.053680419921875, 20.211019515991211 49.053688049316406, 20.211015701293945 49.053688049316406, 20.2109432220459 49.053714752197266, 20.21088981628418 49.053787231445312, 20.210868835449219 49.053791046142578, 20.210849761962891 49.053817749023438, 20.210857391357422 49.053829193115234, 20.210823059082031 49.053871154785156, 20.210851669311523 49.053913116455078, 20.210840225219727 49.053932189941406, 20.210893630981445 49.053997039794922, 20.210882186889648 49.053997039794922, 20.210929870605469 49.054054260253906, 20.210929870605469 49.054046630859375, 20.210988998413086 49.054115295410156, 20.211019515991211 49.054119110107422, 20.211051940917969 49.054157257080078, 20.211116790771484 49.054164886474609, 20.211132049560547 49.054180145263672, 20.211166381835938 49.054183959960938, 20.211202621459961 49.054172515869141, 20.211257934570312 49.054176330566406, 20.211259841918945 49.054180145263672, 20.211301803588867 49.0541877746582, 20.211301803588867 49.054183959960938, 20.211318969726562 49.054183959960938, 20.211324691772461 49.054195404052734, 20.211334228515625 49.054195404052734, 20.211324691772461 49.054164886474609, 20.211320877075195 49.054168701171875, 20.211315155029297 49.054153442382812, 20.211320877075195 49.054153442382812, 20.211292266845703 49.0540771484375, 20.211326599121094 49.05401611328125, 20.211248397827148 49.053787231445312)"
208984870,restaurant,"POINT (20.200114899054942 49.05753632831307)","LINEARRING (20.2001895904541 49.057594299316406, 20.200210571289062 49.0574951171875, 20.200044631958008 49.057479858398438, 20.200040817260742 49.057498931884766, 20.200019836425781 49.057518005371094, 20.200031280517578 49.057529449462891, 20.200033187866211 49.057537078857422, 20.20002555847168 49.057579040527344, 20.2001895904541 49.057594299316406)"
208989017,parking,"POINT (20.199276349811434 49.056770517078249)","LINEARRING (20.19908332824707 49.056583404541016, 20.199012756347656 49.056915283203125, 20.199470520019531 49.056957244873047, 20.199539184570312 49.056625366210938, 20.19908332824707 49.056583404541016)"
221111531,arts_centre,"POINT (20.297936559216254 49.058314168688838)","LINEARRING (20.297740936279297 49.05853271484375, 20.297840118408203 49.058147430419922, 20.298196792602539 49.058189392089844, 20.298171997070312 49.058280944824219, 20.297958374023438 49.058258056640625, 20.297883987426758 49.058547973632812, 20.297740936279297 49.05853271484375)"
221119609,place_of_worship,"POINT (20.297541421299211 49.056204020554652)","LINEARRING (20.297311782836914 49.056015014648438, 20.297895431518555 49.056171417236328, 20.297906875610352 49.056179046630859, 20.297914505004883 49.056190490722656, 20.29791259765625 49.056205749511719, 20.297786712646484 49.056369781494141, 20.297769546508789 49.056377410888672, 20.297748565673828 49.056381225585938, 20.2977237701416 49.056377410888672, 20.297174453735352 49.056240081787109, 20.297243118286133 49.056125640869141, 20.297311782836914 49.056015014648438)"
223871495,parking,"POINT (20.198075294494629 49.057437896728516)","LINEARRING (20.197847366333008 49.05767822265625, 20.198200225830078 49.057708740234375, 20.19830322265625 49.057197570800781, 20.19795036315918 49.057167053222656, 20.197847366333008 49.05767822265625)"
223871496,parking,"POINT (20.197751620179943 49.0584391886581)","LINEARRING (20.197132110595703 49.058494567871094, 20.198324203491211 49.0586051940918, 20.198371887207031 49.058383941650391, 20.197177886962891 49.058273315429688, 20.197132110595703 49.058494567871094)"
236167419,parking,"POINT (20.19327915683985 49.112195582005484)","LINEARRING (20.193326950073242 49.112411499023438, 20.193540573120117 49.1123161315918, 20.193222045898438 49.111968994140625, 20.193019866943359 49.112091064453125, 20.193326950073242 49.112411499023438)"
236167989,parking,"POINT (20.19419704723451 49.113370148393493)","LINEARRING (20.194334030151367 49.113468170166016, 20.194269180297852 49.113506317138672, 20.194055557250977 49.1132698059082, 20.194141387939453 49.113243103027344, 20.194334030151367 49.113468170166016)"
237818294,parking,"POINT (20.061620421026571 49.118853528287772)","LINEARRING (20.06158447265625 49.119144439697266, 20.061380386352539 49.119113922119141, 20.061239242553711 49.1190071105957, 20.061481475830078 49.118854522705078, 20.061393737792969 49.1187629699707, 20.061374664306641 49.118690490722656, 20.061412811279297 49.118621826171875, 20.061489105224609 49.118583679199219, 20.061714172363281 49.118595123291016, 20.062070846557617 49.118770599365234, 20.06158447265625 49.119144439697266)"
239136513,place_of_worship,"POINT (20.070498067254373 49.087062982442042)","LINEARRING (20.070295333862305 49.087093353271484, 20.070327758789062 49.087116241455078, 20.070308685302734 49.087127685546875, 20.0703125 49.087127685546875, 20.0703182220459 49.087123870849609, 20.070362091064453 49.087158203125, 20.070356369018555 49.087162017822266, 20.070358276367188 49.087162017822266, 20.070377349853516 49.087154388427734, 20.070409774780273 49.087177276611328, 20.070499420166016 49.087127685546875, 20.070516586303711 49.087139129638672, 20.070520401000977 49.087135314941406, 20.070514678955078 49.087131500244141, 20.070537567138672 49.087120056152344, 20.07054328918457 49.087123870849609, 20.070549011230469 49.087120056152344, 20.070531845092773 49.087108612060547, 20.070600509643555 49.087070465087891, 20.070615768432617 49.087081909179688, 20.070619583129883 49.087081909179688, 20.070613861083984 49.087074279785156, 20.070638656616211 49.087062835693359, 20.070644378662109 49.087066650390625, 20.070648193359375 49.087066650390625, 20.07063102722168 49.087051391601562, 20.070676803588867 49.087028503417969, 20.070621490478516 49.086986541748047, 20.070653915405273 49.086967468261719, 20.070650100708008 49.086963653564453, 20.07061767578125 49.086982727050781, 20.070564270019531 49.086944580078125, 20.070560455322266 49.086944580078125, 20.070295333862305 49.087093353271484)"
266130752,parking,"POINT (20.2191536281785 49.136612137408214)","LINEARRING (20.219175338745117 49.136333465576172, 20.219514846801758 49.136455535888672, 20.219388961791992 49.136589050292969, 20.219350814819336 49.136688232421875, 20.219291687011719 49.136821746826172, 20.219070434570312 49.136856079101562, 20.218772888183594 49.136753082275391, 20.219175338745117 49.136333465576172)"
267234147,place_of_worship,"POINT (20.139685323588569 49.073974233427926)","LINEARRING (20.139755249023438 49.074077606201172, 20.139768600463867 49.073894500732422, 20.139760971069336 49.073894500732422, 20.139738082885742 49.0738639831543, 20.139692306518555 49.0738525390625, 20.139644622802734 49.0738639831543, 20.139614105224609 49.073890686035156, 20.13960075378418 49.074073791503906, 20.139755249023438 49.074077606201172)"
267234148,place_of_worship,"POINT (20.136389777041543 49.07429457445793)","LINEARRING (20.136268615722656 49.074298858642578, 20.136264801025391 49.074321746826172, 20.136402130126953 49.0743293762207, 20.136398315429688 49.074348449707031, 20.136497497558594 49.074356079101562, 20.136503219604492 49.074317932128906, 20.136526107788086 49.074317932128906, 20.136526107788086 49.074314117431641, 20.136505126953125 49.074310302734375, 20.136510848999023 49.07427978515625, 20.136531829833984 49.07427978515625, 20.136533737182617 49.074275970458984, 20.136510848999023 49.074272155761719, 20.136512756347656 49.074264526367188, 20.136425018310547 49.074260711669922, 20.13642692565918 49.074249267578125, 20.136276245117188 49.074245452880859, 20.136272430419922 49.074264526367188, 20.1362361907959 49.074260711669922, 20.136228561401367 49.074295043945312, 20.136268615722656 49.074298858642578)"
286900047,parking,"POINT (20.298588210072111 49.042915648068892)","LINEARRING (20.298019409179688 49.042953491210938, 20.298013687133789 49.042804718017578, 20.298618316650391 49.042823791503906, 20.299016952514648 49.042831420898438, 20.299165725708008 49.043052673339844, 20.299060821533203 49.043071746826172, 20.298957824707031 49.0430908203125, 20.298877716064453 49.042984008789062, 20.298019409179688 49.042953491210938)"
286948886,parking,"POINT (20.299087050484342 49.042230465177418)","LINEARRING (20.298900604248047 49.042308807373047, 20.299272537231445 49.042308807373047, 20.299274444580078 49.042152404785156, 20.298900604248047 49.042152404785156, 20.298900604248047 49.042228698730469, 20.298900604248047 49.042308807373047)"
286948898,parking,"POINT (20.301564696431043 49.043750614797666)","LINEARRING (20.301395416259766 49.043827056884766, 20.301395416259766 49.043674468994141, 20.301734924316406 49.043674468994141, 20.301733016967773 49.043827056884766, 20.301395416259766 49.043827056884766)"
286948899,parking,"POINT (20.301567551336923 49.043945166079219)","LINEARRING (20.301403045654297 49.043872833251953, 20.30140495300293 49.044017791748047, 20.301731109619141 49.044017791748047, 20.301731109619141 49.043872833251953, 20.301403045654297 49.043872833251953)"
286955615,parking,"POINT (20.3025698119334 49.0438718755662)","LINEARRING (20.302356719970703 49.044071197509766, 20.30235481262207 49.043796539306641, 20.30235481262207 49.043674468994141, 20.30278205871582 49.043670654296875, 20.302783966064453 49.044071197509766, 20.302356719970703 49.044071197509766)"
286963513,parking,"POINT (20.29720896702684 49.043288238975812)","LINEARRING (20.297086715698242 49.043766021728516, 20.297311782836914 49.043769836425781, 20.297330856323242 49.042808532714844, 20.29710578918457 49.042808532714844, 20.297086715698242 49.043766021728516)"
286964389,parking,"POINT (20.297332282129343 49.044060018416396)","LINEARRING (20.297214508056641 49.044204711914062, 20.297218322753906 49.043914794921875, 20.297449111938477 49.043914794921875, 20.297447204589844 49.044204711914062, 20.297330856323242 49.044204711914062, 20.297214508056641 49.044204711914062)"
286964390,parking,"POINT (20.297585062170544 49.044062606495807)","LINEARRING (20.297468185424805 49.044204711914062, 20.297473907470703 49.043918609619141, 20.297702789306641 49.043922424316406, 20.297697067260742 49.044204711914062, 20.297582626342773 49.044204711914062, 20.297468185424805 49.044204711914062)"
288616429,parking,"POINT (20.296329489038058 49.044738775462633)","LINEARRING (20.295759201049805 49.044975280761719, 20.296985626220703 49.044639587402344, 20.296939849853516 49.0445671081543, 20.296899795532227 49.044502258300781, 20.295673370361328 49.044837951660156, 20.295759201049805 49.044975280761719)"
288715295,parking,"POINT (20.29867836523939 49.04447965200643)","LINEARRING (20.298561096191406 49.044345855712891, 20.298648834228516 49.044345855712891, 20.298713684082031 49.044330596923828, 20.298858642578125 49.044551849365234, 20.298664093017578 49.044609069824219, 20.298650741577148 49.044589996337891, 20.298545837402344 49.044586181640625, 20.298551559448242 49.044479370117188, 20.298561096191406 49.044345855712891)"
289877013,parking,"POINT (20.279572860206891 49.068024206801972)","LINEARRING (20.279430389404297 49.0681037902832, 20.279502868652344 49.06793212890625, 20.279605865478516 49.0678596496582, 20.279653549194336 49.067874908447266, 20.279670715332031 49.068115234375, 20.2796573638916 49.068164825439453, 20.279531478881836 49.068134307861328, 20.279430389404297 49.0681037902832)"
291809967,parking,"POINT (20.280739805283311 49.045310473145307)","LINEARRING (20.28089714050293 49.045864105224609, 20.281099319458008 49.045810699462891, 20.280920028686523 49.045516967773438, 20.281158447265625 49.045452117919922, 20.2807674407959 49.044807434082031, 20.280319213867188 49.044925689697266, 20.280429840087891 49.045108795166016, 20.280261993408203 49.045150756835938, 20.280269622802734 49.045166015625, 20.280363082885742 49.045318603515625, 20.280536651611328 49.045272827148438, 20.28089714050293 49.045864105224609)"
291809968,parking,"POINT (20.282454026094541 49.047064217563126)","LINEARRING (20.281003952026367 49.047435760498047, 20.280923843383789 49.047306060791016, 20.281045913696289 49.047275543212891, 20.283071517944336 49.0467414855957, 20.282899856567383 49.046463012695312, 20.283105850219727 49.046405792236328, 20.283693313598633 49.047367095947266, 20.283464431762695 49.047428131103516, 20.2831974029541 49.046993255615234, 20.282211303710938 49.0472526550293, 20.282182693481445 49.047210693359375, 20.281808853149414 49.047306060791016, 20.281764984130859 49.047237396240234, 20.281728744506836 49.047245025634766, 20.281003952026367 49.047435760498047)"
291809969,parking,"POINT (20.279558181762695 49.04313850402832)","LINEARRING (20.278877258300781 49.043392181396484, 20.278799057006836 49.043262481689453, 20.280239105224609 49.042884826660156, 20.280317306518555 49.043014526367188, 20.278877258300781 49.043392181396484)"
291809971,parking,"POINT (20.288008301629322 49.044494816471556)","LINEARRING (20.287729263305664 49.044429779052734, 20.288148880004883 49.0443229675293, 20.288288116455078 49.0445556640625, 20.287872314453125 49.044670104980469, 20.287729263305664 49.044429779052734)"
291809972,parking,"POINT (20.286272048950192 49.046697616577148)","LINEARRING (20.286077499389648 49.046833038330078, 20.285987854003906 49.046699523925781, 20.286466598510742 49.046562194824219, 20.286556243896484 49.046695709228516, 20.286077499389648 49.046833038330078)"
291809973,parking,"POINT (20.280828675404706 49.0432937467525)","LINEARRING (20.28082275390625 49.0436897277832, 20.281251907348633 49.0435791015625, 20.280834197998047 49.042896270751953, 20.280405044555664 49.043010711669922, 20.28082275390625 49.0436897277832)"
291809974,parking,"POINT (20.282258246189905 49.042647439845716)","LINEARRING (20.282022476196289 49.042778015136719, 20.281944274902344 49.042648315429688, 20.282312393188477 49.042552947998047, 20.28233528137207 49.0425910949707, 20.282522201538086 49.04254150390625, 20.282577514648438 49.042633056640625, 20.282022476196289 49.042778015136719)"
291809975,parking,"POINT (20.281955819085297 49.043115934412604)","LINEARRING (20.281820297241211 49.043380737304688, 20.281692504882812 49.043163299560547, 20.281923294067383 49.0431022644043, 20.281782150268555 49.042861938476562, 20.281990051269531 49.042808532714844, 20.282260894775391 49.043270111083984, 20.281820297241211 49.043380737304688)"
291809976,parking,"POINT (20.285873604568511 49.042789570434088)","LINEARRING (20.285367965698242 49.042579650878906, 20.285724639892578 49.043155670166016, 20.285907745361328 49.043106079101562, 20.285881042480469 49.043067932128906, 20.286396026611328 49.042930603027344, 20.28618049621582 49.042579650878906, 20.28596305847168 49.042636871337891, 20.285848617553711 49.042453765869141, 20.285367965698242 49.042579650878906)"
292352051,parking,"POINT (20.286692698676738 49.048532727659769)","LINEARRING (20.286540985107422 49.048728942871094, 20.28662109375 49.048801422119141, 20.287073135375977 49.048599243164062, 20.2869930267334 49.048519134521484, 20.286853790283203 49.048583984375, 20.28669548034668 49.048435211181641, 20.286846160888672 49.048366546630859, 20.286731719970703 49.048255920410156, 20.286308288574219 49.048446655273438, 20.286422729492188 49.048557281494141, 20.286577224731445 49.048488616943359, 20.286735534667969 49.048637390136719, 20.286540985107422 49.048728942871094)"
292430685,parking,"POINT (20.2892546727456 49.044771840990222)","LINEARRING (20.28917121887207 49.045093536376953, 20.289369583129883 49.045047760009766, 20.289264678955078 49.044872283935547, 20.289588928222656 49.044784545898438, 20.289421081542969 49.044513702392578, 20.28936767578125 49.044464111328125, 20.289302825927734 49.04443359375, 20.289106369018555 49.044479370117188, 20.289247512817383 49.044715881347656, 20.288936614990234 49.0447998046875, 20.28912353515625 49.04510498046875, 20.28917121887207 49.045093536376953)"
292430687,parking,"POINT (20.291125297546387 49.046957015991218)","LINEARRING (20.290666580200195 49.047012329101562, 20.290733337402344 49.047122955322266, 20.291584014892578 49.046901702880859, 20.29151725769043 49.046791076660156, 20.290666580200195 49.047012329101562)"
292430688,parking,"POINT (20.289966427631985 49.046082529407634)","LINEARRING (20.290370941162109 49.047061920166016, 20.289295196533203 49.045295715332031, 20.289745330810547 49.0451774597168, 20.290187835693359 49.045902252197266, 20.289937973022461 49.045967102050781, 20.290573120117188 49.0470085144043, 20.290370941162109 49.047061920166016)"
292580115,parking,"POINT (20.291420936584476 49.049404144287109)","LINEARRING (20.291330337524414 49.049175262451172, 20.291141510009766 49.04925537109375, 20.291511535644531 49.049633026123047, 20.29170036315918 49.049552917480469, 20.291330337524414 49.049175262451172)"
292580116,parking,"POINT (20.291374375634721 49.048587727675148)","LINEARRING (20.290536880493164 49.0484733581543, 20.291559219360352 49.048038482666016, 20.292211532592773 49.048702239990234, 20.291191101074219 49.049137115478516, 20.290536880493164 49.0484733581543)"
293551627,parking,"POINT (20.293763160705563 49.045255661010742)","LINEARRING (20.293251037597656 49.0452880859375, 20.294155120849609 49.045036315917969, 20.294275283813477 49.045223236083984, 20.293371200561523 49.045475006103516, 20.293251037597656 49.0452880859375)"
293551628,parking,"POINT (20.292356977334904 49.04288476030186)","LINEARRING (20.291910171508789 49.042808532714844, 20.292806625366211 49.042816162109375, 20.292802810668945 49.042961120605469, 20.291908264160156 49.042953491210938, 20.291910171508789 49.042808532714844)"
293551629,parking,"POINT (20.292844391812089 49.04551007853479)","LINEARRING (20.29240608215332 49.0455207824707, 20.293161392211914 49.045310974121094, 20.293281555175781 49.045501708984375, 20.292526245117188 49.045707702636719, 20.29240608215332 49.0455207824707)"
293551630,parking,"POINT (20.295725822448727 49.044229507446282)","LINEARRING (20.295452117919922 49.044212341308594, 20.295930862426758 49.044109344482422, 20.295999526977539 49.044246673583984, 20.295520782470703 49.044349670410156, 20.295452117919922 49.044212341308594)"
293551631,parking,"POINT (20.292227745056152 49.044864654541016)","LINEARRING (20.291963577270508 49.0445671081543, 20.29217529296875 49.044521331787109, 20.292491912841797 49.045162200927734, 20.292280197143555 49.045207977294922, 20.291963577270508 49.0445671081543)"
293551632,parking,"POINT (20.295302729787497 49.045905603791027)","LINEARRING (20.295099258422852 49.046051025390625, 20.295558929443359 49.045921325683594, 20.295436859130859 49.045734405517578, 20.295238494873047 49.045791625976562, 20.295303344726562 49.0458869934082, 20.295042037963867 49.045963287353516, 20.295099258422852 49.046051025390625)"
293589658,parking,"POINT (20.292796135443513 49.043436117388239)","LINEARRING (20.292522430419922 49.043357849121094, 20.293066024780273 49.043350219726562, 20.293069839477539 49.043514251708984, 20.292551040649414 49.043521881103516, 20.292526245117188 49.043521881103516, 20.292522430419922 49.043357849121094)"
