Id, Amenity, Centroid, Geometry
88417473,parking,"POINT (17.2445928135685 49.599196875333448)","LINEARRING (17.2440185546875 49.599403381347656, 17.244489669799805 49.599224090576172, 17.244821548461914 49.599170684814453, 17.244979858398438 49.599166870117188, 17.245121002197266 49.599155426025391, 17.245264053344727 49.599128723144531, 17.245254516601562 49.599117279052734, 17.245161056518555 49.599037170410156, 17.244543075561523 49.599151611328125, 17.244340896606445 49.599185943603516, 17.243932723999023 49.599323272705078, 17.2440185546875 49.599403381347656)"
88753358,parking,"POINT (17.278090753836896 49.604020759633393)","LINEARRING (17.277748107910156 49.604225158691406, 17.278537750244141 49.603912353515625, 17.278511047363281 49.6038818359375, 17.278379440307617 49.603832244873047, 17.278162002563477 49.603927612304688, 17.277656555175781 49.604110717773438, 17.277748107910156 49.604225158691406)"
88886070,parking,"POINT (17.242782888656031 49.584787568629388)","LINEARRING (17.242612838745117 49.584945678710938, 17.242517471313477 49.584873199462891, 17.242956161499023 49.584629058837891, 17.2430477142334 49.584701538085938, 17.242612838745117 49.584945678710938)"
88886093,parking,"POINT (17.245436022458076 49.582597273496972)","LINEARRING (17.245656967163086 49.582427978515625, 17.245262145996094 49.582538604736328, 17.245180130004883 49.582569122314453, 17.245121002197266 49.582618713378906, 17.245136260986328 49.582649230957031, 17.245145797729492 49.582660675048828, 17.245155334472656 49.582664489746094, 17.245166778564453 49.582668304443359, 17.245180130004883 49.582672119140625, 17.245195388793945 49.582672119140625, 17.245227813720703 49.582668304443359, 17.2452392578125 49.582729339599609, 17.245510101318359 49.582740783691406, 17.245525360107422 49.582656860351562, 17.24571418762207 49.582607269287109, 17.245729446411133 49.582550048828125, 17.245656967163086 49.582427978515625)"
88906494,parking,"POINT (17.244121981063653 49.5913339520958)","LINEARRING (17.244003295898438 49.591587066650391, 17.24382209777832 49.591514587402344, 17.244235992431641 49.591083526611328, 17.244422912597656 49.591152191162109, 17.244003295898438 49.591587066650391)"
89148582,parking,"POINT (17.270528623113549 49.582507771719165)","LINEARRING (17.270473480224609 49.582908630371094, 17.269935607910156 49.582546234130859, 17.270561218261719 49.582107543945312, 17.271125793457031 49.582469940185547, 17.270473480224609 49.582908630371094)"
89153249,parking,"POINT (17.262469306769827 49.5891199790119)","LINEARRING (17.26255989074707 49.589359283447266, 17.262292861938477 49.589336395263672, 17.26239013671875 49.588863372802734, 17.262491226196289 49.588886260986328, 17.262624740600586 49.588924407958984, 17.262609481811523 49.58892822265625, 17.262598037719727 49.588939666748047, 17.262588500976562 49.588951110839844, 17.26258659362793 49.588966369628906, 17.262599945068359 49.588993072509766, 17.262638092041016 49.589023590087891, 17.26255989074707 49.589359283447266)"
89556297,parking,"POINT (17.2640939278014 49.591729116782346)","LINEARRING (17.263847351074219 49.591590881347656, 17.263927459716797 49.591583251953125, 17.264312744140625 49.591842651367188, 17.264308929443359 49.591903686523438, 17.263847351074219 49.591590881347656)"
89556307,parking,"POINT (17.265207495671035 49.592471442480658)","LINEARRING (17.265432357788086 49.592666625976562, 17.264923095703125 49.592308044433594, 17.265031814575195 49.592311859130859, 17.265359878540039 49.592533111572266, 17.265422821044922 49.592575073242188, 17.265480041503906 49.592624664306641, 17.265432357788086 49.592666625976562)"
89556308,parking,"POINT (17.268948747732463 49.589952191383276)","LINEARRING (17.268699645996094 49.589988708496094, 17.269102096557617 49.590087890625, 17.269199371337891 49.589916229248047, 17.268791198730469 49.589817047119141, 17.268699645996094 49.589988708496094)"
89556314,parking,"POINT (17.267448306040198 49.5896389546295)","LINEARRING (17.267038345336914 49.589645385742188, 17.26774787902832 49.589820861816406, 17.267856597900391 49.589630126953125, 17.267148971557617 49.589458465576172, 17.267038345336914 49.589645385742188)"
89556319,parking,"POINT (17.270265352562273 49.589492895366739)","LINEARRING (17.270296096801758 49.589550018310547, 17.270360946655273 49.589546203613281, 17.270395278930664 49.589412689208984, 17.27033805847168 49.589397430419922, 17.270246505737305 49.589397430419922, 17.2702579498291 49.589424133300781, 17.270198822021484 49.589412689208984, 17.270145416259766 49.589599609375, 17.27018928527832 49.589614868164062, 17.270252227783203 49.589576721191406, 17.270296096801758 49.589550018310547)"
89556325,parking,"POINT (17.270327551427567 49.589301612455721)","LINEARRING (17.270401000976562 49.589359283447266, 17.2702579498291 49.589363098144531, 17.270261764526367 49.589237213134766, 17.270336151123047 49.5892333984375, 17.27039909362793 49.589252471923828, 17.270401000976562 49.589359283447266)"
89556330,parking,"POINT (17.269384091011275 49.590057436088514)","LINEARRING (17.269668579101562 49.59002685546875, 17.269628524780273 49.590091705322266, 17.269596099853516 49.590145111083984, 17.269561767578125 49.5901985168457, 17.269102096557617 49.590087890625, 17.269199371337891 49.589916229248047, 17.269495010375977 49.589988708496094, 17.269550323486328 49.590000152587891, 17.269668579101562 49.59002685546875)"
89556338,parking,"POINT (17.268376392985971 49.589440260754927)","LINEARRING (17.26795768737793 49.589508056640625, 17.267890930175781 49.589324951171875, 17.26795768737793 49.589191436767578, 17.268888473510742 49.58941650390625, 17.268728256225586 49.589691162109375, 17.26795768737793 49.589508056640625)"
89556350,parking,"POINT (17.264684591915685 49.592118301355022)","LINEARRING (17.26451301574707 49.592037200927734, 17.264606475830078 49.592033386230469, 17.264850616455078 49.592189788818359, 17.264799118041992 49.59222412109375, 17.26451301574707 49.592037200927734)"
89556359,parking,"POINT (17.269493506094754 49.58940439416839)","LINEARRING (17.269775390625 49.589576721191406, 17.2694091796875 49.589485168457031, 17.269210815429688 49.589469909667969, 17.269256591796875 49.589202880859375, 17.269393920898438 49.589202880859375, 17.269374847412109 49.589252471923828, 17.269489288330078 49.589290618896484, 17.269443511962891 49.589393615722656, 17.269498825073242 49.589405059814453, 17.269519805908203 49.5893669128418, 17.269845962524414 49.589450836181641, 17.269775390625 49.589576721191406)"
89556362,townhall,"POINT (17.26963759829264 49.589619956235332)","LINEARRING (17.269908905029297 49.589454650878906, 17.269895553588867 49.589454650878906, 17.269895553588867 49.589450836181641, 17.269889831542969 49.589450836181641, 17.26988410949707 49.589569091796875, 17.269889831542969 49.589569091796875, 17.269889831542969 49.589569091796875, 17.269895553588867 49.589569091796875, 17.269914627075195 49.589576721191406, 17.269906997680664 49.589591979980469, 17.269906997680664 49.589607238769531, 17.269901275634766 49.589622497558594, 17.269886016845703 49.589637756347656, 17.269870758056641 49.589649200439453, 17.269859313964844 49.58966064453125, 17.269853591918945 49.589679718017578, 17.268999099731445 49.589469909667969, 17.268917083740234 49.589450836181641, 17.268844604492188 49.589576721191406, 17.270095825195312 49.589881896972656, 17.270170211791992 49.589756011962891, 17.269935607910156 49.589698791503906, 17.270002365112305 49.589603424072266, 17.270021438598633 49.589607238769531, 17.27001953125 49.5896110534668, 17.270107269287109 49.589614868164062, 17.270116806030273 49.589401245117188, 17.270099639892578 49.589401245117188, 17.270099639892578 49.589405059814453, 17.270034790039062 49.589401245117188, 17.270036697387695 49.589347839355469, 17.269952774047852 49.5893440246582, 17.269948959350586 49.589401245117188, 17.269920349121094 49.589401245117188, 17.269920349121094 49.589397430419922, 17.269912719726562 49.589397430419922, 17.269908905029297 49.589454650878906)"
89557939,parking,"POINT (17.266236530152117 49.588835656711282)","LINEARRING (17.266250610351562 49.588985443115234, 17.266155242919922 49.588691711425781, 17.266218185424805 49.588680267333984, 17.266319274902344 49.588981628417969, 17.266250610351562 49.588985443115234)"
89557945,parking,"POINT (17.266384140240238 49.588782500209938)","LINEARRING (17.266307830810547 49.588661193847656, 17.266386032104492 49.588645935058594, 17.266450881958008 49.588897705078125, 17.266401290893555 49.588935852050781, 17.266307830810547 49.588661193847656)"
89560097,fuel,"POINT (17.271195411682125 49.5867691040039)","LINEARRING (17.271203994750977 49.586818695068359, 17.271125793457031 49.586788177490234, 17.271186828613281 49.586719512939453, 17.271265029907227 49.586750030517578, 17.271203994750977 49.586818695068359)"
89573072,parking,"POINT (17.278448964330444 49.58938536596694)","LINEARRING (17.278121948242188 49.589298248291016, 17.278097152709961 49.589393615722656, 17.278217315673828 49.589458465576172, 17.278528213500977 49.589504241943359, 17.278621673583984 49.589553833007812, 17.278726577758789 49.589580535888672, 17.278762817382812 49.589450836181641, 17.278739929199219 49.58935546875, 17.27869987487793 49.589290618896484, 17.278219223022461 49.589214324951172, 17.278121948242188 49.589298248291016)"
89654437,parking,"POINT (17.243533541186149 49.587860604135919)","LINEARRING (17.24348258972168 49.587963104248047, 17.24365234375 49.587799072265625, 17.243623733520508 49.587745666503906, 17.243532180786133 49.587814331054688, 17.2434024810791 49.587932586669922, 17.24348258972168 49.587963104248047)"
89654445,parking,"POINT (17.243356456365529 49.587740246337709)","LINEARRING (17.243301391601562 49.587856292724609, 17.243198394775391 49.587795257568359, 17.243387222290039 49.587623596191406, 17.243518829345703 49.587696075439453, 17.243301391601562 49.587856292724609)"
89656792,parking,"POINT (17.241419542392759 49.594543337468622)","LINEARRING (17.241386413574219 49.5947380065918, 17.241359710693359 49.5947265625, 17.241445541381836 49.594356536865234, 17.241483688354492 49.5943603515625, 17.241386413574219 49.5947380065918)"
89656798,parking,"POINT (17.241909401370236 49.594692804615725)","LINEARRING (17.241752624511719 49.594779968261719, 17.241729736328125 49.594757080078125, 17.242063522338867 49.5946044921875, 17.242088317871094 49.594631195068359, 17.241752624511719 49.594779968261719)"
89656801,parking,"POINT (17.2416989563669 49.594500207660637)","LINEARRING (17.241785049438477 49.594600677490234, 17.24159049987793 49.594413757324219, 17.241613388061523 49.594398498535156, 17.24180793762207 49.594589233398438, 17.241785049438477 49.594600677490234)"
89656807,parking,"POINT (17.241604797760917 49.594618755713043)","LINEARRING (17.241552352905273 49.594703674316406, 17.241542816162109 49.59454345703125, 17.2415771484375 49.594528198242188, 17.241708755493164 49.594635009765625, 17.241552352905273 49.594703674316406)"
89660447,school,"POINT (17.239353037036945 49.589346085860633)","LINEARRING (17.239351272583008 49.589473724365234, 17.239212036132812 49.589431762695312, 17.239297866821289 49.589302062988281, 17.239290237426758 49.589298248291016, 17.239397048950195 49.589214324951172, 17.239477157592773 49.589237213134766, 17.239450454711914 49.5893440246582, 17.239439010620117 49.589340209960938, 17.239377975463867 49.589443206787109, 17.239351272583008 49.589473724365234)"
89689994,parking,"POINT (17.227768311868054 49.589700289446242)","LINEARRING (17.22795295715332 49.589599609375, 17.227989196777344 49.589641571044922, 17.227621078491211 49.589786529541016, 17.2275390625 49.589767456054688, 17.22795295715332 49.589599609375)"
89689999,parking,"POINT (17.229967150142066 49.59059036001684)","LINEARRING (17.229991912841797 49.590724945068359, 17.229907989501953 49.590717315673828, 17.229934692382812 49.590457916259766, 17.230033874511719 49.590473175048828, 17.229991912841797 49.590724945068359)"
89690003,parking,"POINT (17.226939885342695 49.590220880367319)","LINEARRING (17.227016448974609 49.590019226074219, 17.226926803588867 49.590015411376953, 17.226858139038086 49.590415954589844, 17.226959228515625 49.590423583984375, 17.227016448974609 49.590019226074219)"
89690008,parking,"POINT (17.228428173450911 49.590388426492716)","LINEARRING (17.228359222412109 49.590538024902344, 17.228403091430664 49.590232849121094, 17.228494644165039 49.590236663818359, 17.228456497192383 49.590541839599609, 17.228359222412109 49.590538024902344)"
89690020,parking,"POINT (17.231354661850148 49.589566245192671)","LINEARRING (17.231552124023438 49.5897331237793, 17.231620788574219 49.589485168457031, 17.231145858764648 49.589420318603516, 17.231069564819336 49.589614868164062, 17.231552124023438 49.5897331237793)"
89690027,parking,"POINT (17.229622677330038 49.589396376976815)","LINEARRING (17.229494094848633 49.589473724365234, 17.229455947875977 49.589282989501953, 17.229816436767578 49.589359283447266, 17.229721069335938 49.589519500732422, 17.229494094848633 49.589473724365234)"
89690029,parking,"POINT (17.2284639548715 49.589252373769838)","LINEARRING (17.22821044921875 49.589385986328125, 17.228178024291992 49.589351654052734, 17.228715896606445 49.589118957519531, 17.228750228881836 49.589153289794922, 17.22821044921875 49.589385986328125)"
89692736,parking,"POINT (17.224885319618444 49.589994417588542)","LINEARRING (17.224704742431641 49.590091705322266, 17.2247257232666 49.589889526367188, 17.225032806396484 49.589908599853516, 17.22511100769043 49.589946746826172, 17.224958419799805 49.590114593505859, 17.224704742431641 49.590091705322266)"
89692746,parking,"POINT (17.229613946458016 49.594541710939566)","LINEARRING (17.229694366455078 49.594356536865234, 17.229667663574219 49.59429931640625, 17.22962760925293 49.594341278076172, 17.229524612426758 49.594760894775391, 17.229602813720703 49.594753265380859, 17.229694366455078 49.594356536865234)"
89692749,parking,"POINT (17.2259905292962 49.5921259030194)","LINEARRING (17.22642707824707 49.592212677001953, 17.226449966430664 49.5921630859375, 17.22553825378418 49.592041015625, 17.22553825378418 49.592086791992188, 17.22642707824707 49.592212677001953)"
89692755,parking,"POINT (17.225462612966403 49.590697572205542)","LINEARRING (17.225484848022461 49.590438842773438, 17.225425720214844 49.590450286865234, 17.225440979003906 49.5909538269043, 17.225498199462891 49.590950012207031, 17.225484848022461 49.590438842773438)"
89692756,parking,"POINT (17.225784257233251 49.590047409000704)","LINEARRING (17.225847244262695 49.589931488037109, 17.225898742675781 49.589962005615234, 17.225738525390625 49.590145111083984, 17.225666046142578 49.590145111083984, 17.225847244262695 49.589931488037109)"
89692758,parking,"POINT (17.227653202612643 49.584295801798547)","LINEARRING (17.22796630859375 49.584152221679688, 17.227838516235352 49.584049224853516, 17.227333068847656 49.584442138671875, 17.227493286132812 49.58453369140625, 17.22796630859375 49.584152221679688)"
89692763,parking,"POINT (17.224764185512928 49.594454670515532)","LINEARRING (17.224550247192383 49.594516754150391, 17.224590301513672 49.594352722167969, 17.224979400634766 49.594394683837891, 17.224939346313477 49.594554901123047, 17.224550247192383 49.594516754150391)"
89692766,parking,"POINT (17.227277136776088 49.592997867538458)","LINEARRING (17.227134704589844 49.59307861328125, 17.227195739746094 49.592887878417969, 17.2274227142334 49.592922210693359, 17.227357864379883 49.593105316162109, 17.227134704589844 49.59307861328125)"
89692769,parking,"POINT (17.227083733022049 49.590234138140652)","LINEARRING (17.227008819580078 49.590431213378906, 17.227069854736328 49.590019226074219, 17.227153778076172 49.590038299560547, 17.227106094360352 49.590438842773438, 17.227008819580078 49.590431213378906)"
89692770,parking,"POINT (17.22857874086618 49.590403982555685)","LINEARRING (17.228551864624023 49.590248107910156, 17.228645324707031 49.590263366699219, 17.228609085083008 49.590553283691406, 17.228511810302734 49.590549468994141, 17.228551864624023 49.590248107910156)"
89692773,parking,"POINT (17.225529580044526 49.592950949185393)","LINEARRING (17.225496292114258 49.592811584472656, 17.225437164306641 49.592830657958984, 17.225557327270508 49.593086242675781, 17.225624084472656 49.593070983886719, 17.225496292114258 49.592811584472656)"
89692785,parking,"POINT (17.227107489150836 49.59105151145129)","LINEARRING (17.226802825927734 49.591213226318359, 17.226936340332031 49.590991973876953, 17.226984024047852 49.5908203125, 17.227394104003906 49.590866088867188, 17.22735595703125 49.591064453125, 17.227161407470703 49.591300964355469, 17.226802825927734 49.591213226318359)"
89692788,parking,"POINT (17.224870129476574 49.589602789976269)","LINEARRING (17.224647521972656 49.589595794677734, 17.224653244018555 49.589542388916016, 17.225107192993164 49.589614868164062, 17.225059509277344 49.58966064453125, 17.224647521972656 49.589595794677734)"
89692792,restaurant,"POINT (17.227605500380271 49.593448515028605)","LINEARRING (17.227457046508789 49.593486785888672, 17.227714538574219 49.593521118164062, 17.227754592895508 49.593410491943359, 17.227495193481445 49.593376159667969, 17.227457046508789 49.593486785888672)"
89692793,parking,"POINT (17.225481877834621 49.591271428466605)","LINEARRING (17.225456237792969 49.591522216796875, 17.225442886352539 49.591022491455078, 17.225507736206055 49.591022491455078, 17.225521087646484 49.591518402099609, 17.225456237792969 49.591522216796875)"
89954803,pub,"POINT (17.258619054828539 49.572730957243714)","LINEARRING (17.258768081665039 49.572891235351562, 17.2587947845459 49.572830200195312, 17.258729934692383 49.572818756103516, 17.258831024169922 49.572586059570312, 17.2585506439209 49.572532653808594, 17.258438110351562 49.572784423828125, 17.258392333984375 49.572776794433594, 17.258363723754883 49.572837829589844, 17.258615493774414 49.572868347167969, 17.258768081665039 49.572891235351562)"
89954812,fast_food,"POINT (17.259055786862184 49.573441977519352)","LINEARRING (17.259197235107422 49.573535919189453, 17.259212493896484 49.573493957519531, 17.259096145629883 49.5734748840332, 17.259140014648438 49.573348999023438, 17.258956909179688 49.573322296142578, 17.258935928344727 49.573383331298828, 17.258939743041992 49.573383331298828, 17.258901596069336 49.573493957519531, 17.259197235107422 49.573535919189453)"
89955106,school,"POINT (17.258147549034209 49.57845577513735)","LINEARRING (17.257917404174805 49.578510284423828, 17.258338928222656 49.578586578369141, 17.258367538452148 49.578514099121094, 17.258377075195312 49.5784912109375, 17.258283615112305 49.578472137451172, 17.258304595947266 49.578422546386719, 17.258214950561523 49.578407287597656, 17.258193969726562 49.578460693359375, 17.258136749267578 49.578449249267578, 17.258146286010742 49.578426361083984, 17.258159637451172 49.578426361083984, 17.25816535949707 49.578414916992188, 17.258136749267578 49.578411102294922, 17.258134841918945 49.578411102294922, 17.258121490478516 49.578411102294922, 17.258155822753906 49.578323364257812, 17.258010864257812 49.578296661376953, 17.257917404174805 49.578510284423828)"
93944652,hospital,"POINT (17.338726266005342 49.628562259251765)","LINEARRING (17.338375091552734 49.628620147705078, 17.338386535644531 49.628582000732422, 17.338638305664062 49.628620147705078, 17.3386287689209 49.628646850585938, 17.338703155517578 49.628658294677734, 17.338712692260742 49.628631591796875, 17.338882446289062 49.628654479980469, 17.3388729095459 49.628684997558594, 17.339113235473633 49.628719329833984, 17.339145660400391 49.628704071044922, 17.339210510253906 49.628513336181641, 17.339056015014648 49.628490447998047, 17.339057922363281 49.628490447998047, 17.339059829711914 49.628482818603516, 17.339059829711914 49.628482818603516, 17.338771820068359 49.628440856933594, 17.338768005371094 49.628452301025391, 17.3387393951416 49.628448486328125, 17.338735580444336 49.628463745117188, 17.338634490966797 49.628448486328125, 17.338613510131836 49.628517150878906, 17.338577270507812 49.628509521484375, 17.338579177856445 49.628505706787109, 17.338563919067383 49.628505706787109, 17.33856201171875 49.628509521484375, 17.338527679443359 49.628501892089844, 17.338529586791992 49.628498077392578, 17.33851432800293 49.628498077392578, 17.338512420654297 49.628501892089844, 17.338476181030273 49.628498077392578, 17.338478088378906 49.628490447998047, 17.338462829589844 49.628490447998047, 17.338460922241211 49.628494262695312, 17.33842658996582 49.628490447998047, 17.338428497314453 49.628482818603516, 17.338413238525391 49.628482818603516, 17.338411331176758 49.628486633300781, 17.338375091552734 49.628482818603516, 17.338376998901367 49.628475189208984, 17.338361740112305 49.628475189208984, 17.338359832763672 49.62847900390625, 17.338323593139648 49.628475189208984, 17.338325500488281 49.628467559814453, 17.338306427001953 49.628463745117188, 17.338302612304688 49.62847900390625, 17.338310241699219 49.62847900390625, 17.338300704956055 49.628513336181641, 17.338294982910156 49.628513336181641, 17.338287353515625 49.628520965576172, 17.338298797607422 49.628524780273438, 17.338285446166992 49.628559112548828, 17.338279724121094 49.628559112548828, 17.338275909423828 49.628566741943359, 17.338279724121094 49.628566741943359, 17.338268280029297 49.628604888916016, 17.338375091552734 49.628620147705078)"
93944720,toilets,"POINT (17.342780725718271 49.63406624209567)","LINEARRING (17.342830657958984 49.634090423583984, 17.342798233032227 49.634029388427734, 17.342729568481445 49.6340446472168, 17.342763900756836 49.634101867675781, 17.342830657958984 49.634090423583984)"
93944766,fast_food,"POINT (17.340500503515681 49.634229423563006)","LINEARRING (17.340583801269531 49.634250640869141, 17.340564727783203 49.634239196777344, 17.340595245361328 49.634201049804688, 17.340496063232422 49.6341667175293, 17.340475082397461 49.634174346923828, 17.340456008911133 49.634178161621094, 17.340389251708984 49.634235382080078, 17.340408325195312 49.634243011474609, 17.340522766113281 49.634300231933594, 17.340560913085938 49.634269714355469, 17.340583801269531 49.634250640869141)"
93945043,school,"POINT (17.339541680871591 49.627029694126556)","LINEARRING (17.339437484741211 49.6273078918457, 17.339502334594727 49.6273193359375, 17.339553833007812 49.627166748046875, 17.3395938873291 49.627170562744141, 17.339609146118164 49.627120971679688, 17.339651107788086 49.627128601074219, 17.339736938476562 49.626876831054688, 17.339740753173828 49.626876831054688, 17.339780807495117 49.62677001953125, 17.339502334594727 49.626735687255859, 17.339466094970703 49.6268424987793, 17.3395938873291 49.626857757568359, 17.339508056640625 49.627101898193359, 17.339500427246094 49.627101898193359, 17.3394718170166 49.627193450927734, 17.339298248291016 49.627166748046875, 17.339271545410156 49.627239227294922, 17.339450836181641 49.627265930175781, 17.339437484741211 49.6273078918457, 17.339437484741211 49.6273078918457)"
93945623,kindergarten,"POINT (17.340552314298215 49.627719096638955)","LINEARRING (17.340763092041016 49.627834320068359, 17.340824127197266 49.627731323242188, 17.340677261352539 49.627693176269531, 17.340694427490234 49.6276741027832, 17.34065055847168 49.627662658691406, 17.340639114379883 49.627685546875, 17.340330123901367 49.627609252929688, 17.340269088745117 49.627712249755859, 17.340763092041016 49.627834320068359)"
93945714,townhall,"POINT (17.32878577765241 49.631833418395)","LINEARRING (17.32908821105957 49.631816864013672, 17.329034805297852 49.631736755371094, 17.328968048095703 49.631752014160156, 17.328922271728516 49.631729125976562, 17.328897476196289 49.631744384765625, 17.328887939453125 49.631748199462891, 17.328815460205078 49.631763458251953, 17.328689575195312 49.631793975830078, 17.328683853149414 49.631786346435547, 17.328641891479492 49.631797790527344, 17.328641891479492 49.631805419921875, 17.3284969329834 49.631839752197266, 17.328517913818359 49.631870269775391, 17.328546524047852 49.631954193115234, 17.32908821105957 49.631816864013672)"
93945801,school,"POINT (17.342141630672767 49.629528206894193)","LINEARRING (17.341867446899414 49.629600524902344, 17.341882705688477 49.629554748535156, 17.341907501220703 49.629558563232422, 17.341909408569336 49.629554748535156, 17.342029571533203 49.629573822021484, 17.342025756835938 49.629585266113281, 17.342079162597656 49.629592895507812, 17.342081069946289 49.629581451416016, 17.342180252075195 49.629600524902344, 17.342187881469727 49.62957763671875, 17.342281341552734 49.629592895507812, 17.342327117919922 49.629600524902344, 17.342317581176758 49.629623413085938, 17.342409133911133 49.629638671875, 17.342405319213867 49.6296501159668, 17.342456817626953 49.629657745361328, 17.342460632324219 49.629646301269531, 17.342555999755859 49.629661560058594, 17.342563629150391 49.629642486572266, 17.342601776123047 49.629646301269531, 17.342615127563477 49.629615783691406, 17.342653274536133 49.6295280456543, 17.341766357421875 49.629386901855469, 17.341772079467773 49.629367828369141, 17.341728210449219 49.629360198974609, 17.34166145324707 49.629566192626953, 17.341867446899414 49.629600524902344)"
93974369,restaurant,"POINT (17.33463571354293 49.652233057671957)","LINEARRING (17.334531784057617 49.652324676513672, 17.334650039672852 49.652301788330078, 17.334676742553711 49.652244567871094, 17.334701538085938 49.652248382568359, 17.334751129150391 49.652145385742188, 17.334636688232422 49.652145385742188, 17.334667205810547 49.6522102355957, 17.334575653076172 49.652229309082031, 17.334590911865234 49.652259826660156, 17.334510803222656 49.652278900146484, 17.334531784057617 49.652324676513672)"
93974489,school,"POINT (17.323284686717788 49.64595738576125)","LINEARRING (17.323284149169922 49.646022796630859, 17.3232479095459 49.646121978759766, 17.323219299316406 49.646121978759766, 17.323156356811523 49.646282196044922, 17.323410034179688 49.646324157714844, 17.323551177978516 49.645965576171875, 17.323383331298828 49.645938873291016, 17.323375701904297 49.645938873291016, 17.323482513427734 49.645675659179688, 17.323104858398438 49.645610809326172, 17.323043823242188 49.645759582519531, 17.323158264160156 49.645782470703125, 17.323080062866211 49.6459846496582, 17.323089599609375 49.6459846496582, 17.323068618774414 49.646041870117188, 17.323215484619141 49.646064758300781, 17.323238372802734 49.646011352539062, 17.323284149169922 49.646022796630859)"
93974753,pharmacy,"POINT (17.323094905330986 49.646831998159044)","LINEARRING (17.323469161987305 49.646953582763672, 17.323400497436523 49.646923065185547, 17.323427200317383 49.646896362304688, 17.32335090637207 49.646865844726562, 17.323297500610352 49.646919250488281, 17.323225021362305 49.646888732910156, 17.3232421875 49.646869659423828, 17.323169708251953 49.6468391418457, 17.323154449462891 49.646854400634766, 17.322942733764648 49.646766662597656, 17.322933197021484 49.646770477294922, 17.32292366027832 49.646766662597656, 17.323055267333984 49.646633148193359, 17.322927474975586 49.646579742431641, 17.322765350341797 49.646736145019531, 17.322893142700195 49.646793365478516, 17.322902679443359 49.64678955078125, 17.322914123535156 49.646793365478516, 17.322860717773438 49.646846771240234, 17.323215484619141 49.646995544433594, 17.323244094848633 49.646968841552734, 17.323389053344727 49.647029876708984, 17.323469161987305 49.646953582763672)"
93974818,place_of_worship,"POINT (17.324279858079983 49.647275315485764)","LINEARRING (17.324480056762695 49.647312164306641, 17.324560165405273 49.647258758544922, 17.324491500854492 49.647216796875, 17.324495315551758 49.647209167480469, 17.324501037597656 49.647201538085938, 17.324501037597656 49.647190093994141, 17.324491500854492 49.647167205810547, 17.3244571685791 49.647144317626953, 17.324417114257812 49.647129058837891, 17.324398040771484 49.647129058837891, 17.32438850402832 49.647132873535156, 17.324371337890625 49.647136688232422, 17.324300765991211 49.6470947265625, 17.324222564697266 49.647144317626953, 17.324222564697266 49.647159576416016, 17.324251174926758 49.647178649902344, 17.324068069458008 49.647296905517578, 17.324073791503906 49.647300720214844, 17.324064254760742 49.647312164306641, 17.324064254760742 49.647323608398438, 17.324047088623047 49.647335052490234, 17.324033737182617 49.6473388671875, 17.324031829833984 49.647346496582031, 17.324037551879883 49.6473503112793, 17.324068069458008 49.647369384765625, 17.32403564453125 49.647388458251953, 17.32403564453125 49.647396087646484, 17.3240909576416 49.647430419921875, 17.324100494384766 49.647430419921875, 17.324132919311523 49.647411346435547, 17.324161529541016 49.647430419921875, 17.324163436889648 49.647434234619141, 17.324180603027344 49.647434234619141, 17.324182510375977 49.647426605224609, 17.324199676513672 49.647411346435547, 17.32421875 49.647411346435547, 17.324243545532227 49.647411346435547, 17.324426651000977 49.647293090820312, 17.324453353881836 49.647312164306641, 17.324480056762695 49.647312164306641)"
93977883,place_of_worship,"POINT (17.317418236298881 49.639635026981857)","LINEARRING (17.317438125610352 49.639652252197266, 17.317464828491211 49.6396369934082, 17.317445755004883 49.639621734619141, 17.317390441894531 49.639614105224609, 17.3173770904541 49.6396484375, 17.317438125610352 49.639652252197266)"
94124706,place_of_worship,"POINT (17.158804891784293 49.535474426516792)","LINEARRING (17.158880233764648 49.535408020019531, 17.158870697021484 49.535400390625, 17.158870697021484 49.535400390625, 17.158847808837891 49.535385131835938, 17.158823013305664 49.535404205322266, 17.158809661865234 49.535404205322266, 17.158794403076172 49.535404205322266, 17.158777236938477 49.535408020019531, 17.158721923828125 49.535377502441406, 17.158708572387695 49.5353889465332, 17.158660888671875 49.535362243652344, 17.158609390258789 49.535400390625, 17.158657073974609 49.535427093505859, 17.15864372253418 49.535438537597656, 17.158700942993164 49.535469055175781, 17.158700942993164 49.535488128662109, 17.158702850341797 49.535499572753906, 17.158683776855469 49.535514831542969, 17.158702850341797 49.535530090332031, 17.15870475769043 49.535530090332031, 17.15873908996582 49.535545349121094, 17.158758163452148 49.535560607910156, 17.158758163452148 49.535560607910156, 17.158782958984375 49.535572052001953, 17.1588077545166 49.535556793212891, 17.158838272094727 49.535552978515625, 17.158859252929688 49.535560607910156, 17.158872604370117 49.535564422607422, 17.15888786315918 49.535568237304688, 17.158901214599609 49.53558349609375, 17.158943176269531 49.535579681396484, 17.158954620361328 49.535587310791016, 17.158998489379883 49.535556793212891, 17.158998489379883 49.535552978515625, 17.158960342407227 49.535530090332031, 17.158962249755859 49.5355224609375, 17.158960342407227 49.535514831542969, 17.158956527709961 49.535503387451172, 17.15894889831543 49.535495758056641, 17.158931732177734 49.535480499267578, 17.158927917480469 49.53546142578125, 17.158950805664062 49.535442352294922, 17.158926010131836 49.535427093505859, 17.158924102783203 49.535430908203125, 17.158880233764648 49.535408020019531)"
